activity_year,loan_type,action_taken,loan_purpose,business_or_commercial_purpose,construction_method,occupancy_type,state_code,county_name,loan_amount,income,loan_term,property_value,total_units
2022,1,1,1,2,1,1,NJ,Middlesex County  ,135000,55000.0,360.0,435000.0,1
2022,1,1,1,2,1,1,GA,Paulding County  ,145000,75000.0,360.0,185000.0,1
2022,1,1,1,2,1,1,FL,Pinellas County  ,465000,240000.0,360.0,585000.0,1
2022,1,1,1,2,1,1,GA,Gwinnett County  ,465000,86000.0,360.0,665000.0,1
2022,1,1,1,2,1,1,MN,Hennepin County  ,1525000,0.0,360.0,2365000.0,1
2022,1,1,1,2,1,1,MN,Hennepin County  ,265000,58000.0,360.0,275000.0,1
2022,1,1,1,2,1,1,SC,Spartanburg County  ,195000,100000.0,360.0,295000.0,1
2022,1,1,1,2,1,1,NC,New Hanover County ,105000,76000.0,360.0,435000.0,1
2022,1,1,1,2,1,1,GA,Muscogee County  ,135000,33000.0,360.0,335000.0,1
2022,1,1,1,2,1,1,PA,Delaware County  ,635000,485000.0,360.0,805000.0,1
2022,1,1,1,2,1,1,DE,Sussex County  ,1355000,480000.0,360.0,1695000.0,1
2022,1,1,1,2,1,1,SC,Berkeley County  ,35000,26000.0,360.0,385000.0,1
2022,1,1,1,2,1,1,MN,Ramsey County  ,145000,87000.0,360.0,305000.0,1
2022,1,1,1,2,1,1,GA,Muscogee County  ,185000,126000.0,360.0,215000.0,1
2022,1,1,1,2,1,1,GA,Fulton County  ,155000,59000.0,360.0,195000.0,1
2022,1,1,1,2,1,1,GA,Fulton County  ,115000,294000.0,360.0,215000.0,1
2022,1,1,1,2,1,1,MN,Itasca County  ,205000,40000.0,360.0,215000.0,1
2022,1,1,1,2,1,1,MN,Hennepin County  ,245000,81000.0,360.0,275000.0,1
2022,1,1,1,2,1,1,MN,Hennepin County  ,285000,109000.0,360.0,355000.0,1
2022,1,1,1,2,1,1,TX,Midland County  ,155000,138000.0,180.0,695000.0,1
2022,1,1,1,2,1,1,TX,Comal County  ,415000,199000.0,360.0,515000.0,1
2022,1,1,1,2,1,1,TX,Dallas County  ,445000,181000.0,360.0,555000.0,1
2022,1,1,1,2,1,1,TX,Collin County  ,625000,233000.0,360.0,825000.0,1
2022,1,1,1,2,1,1,TX,Dallas County  ,365000,123000.0,360.0,385000.0,1
2022,1,1,1,2,1,1,TX,Collin County  ,445000,93000.0,360.0,585000.0,1
2022,1,1,1,2,1,1,TX,Dallas County  ,365000,117000.0,360.0,415000.0,1
2022,1,1,1,2,1,1,TX,Dallas County  ,565000,222000.0,360.0,865000.0,1
2022,1,1,1,2,1,1,TX,Harrison County  ,175000,52000.0,360.0,185000.0,1
2022,1,1,1,2,1,1,TX,Bexar County  ,215000,70000.0,360.0,235000.0,1
2022,1,1,1,2,1,1,NH,Strafford County  ,455000,118000.0,360.0,475000.0,1
2022,1,1,1,2,1,1,GA,Greene County  ,1275000,307000.0,360.0,1595000.0,1
2022,1,1,1,2,1,1,WA,Pierce County  ,445000,0.0,360.0,475000.0,1
2022,1,1,1,2,1,1,NJ,Somerset County  ,245000,66000.0,360.0,255000.0,1
2022,1,1,1,2,1,1,IN,Hamilton County  ,925000,204000.0,360.0,1155000.0,1
2022,1,1,1,2,1,1,AZ,Maricopa County  ,1205000,876000.0,360.0,1505000.0,1
2022,1,1,1,2,1,1,RI,Providence County  ,235000,66000.0,360.0,295000.0,1
2022,1,1,1,2,1,1,SC,Spartanburg County  ,245000,60000.0,360.0,255000.0,1
2022,1,1,1,2,1,1,CA,San Diego County ,1125000,345000.0,360.0,1405000.0,1
2022,1,1,1,2,1,1,SC,Greenville County  ,155000,36000.0,360.0,165000.0,1
2022,1,1,1,2,1,1,FL,Palm Beach County ,215000,85000.0,360.0,305000.0,1
2022,1,1,1,2,1,1,WA,King County  ,1855000,466000.0,360.0,2325000.0,1
2022,1,1,1,2,1,1,WA,King County  ,915000,181000.0,360.0,1155000.0,1
2022,1,1,1,2,1,1,CA,Los Angeles County ,885000,210000.0,360.0,1105000.0,1
2022,1,1,1,2,1,1,FL,Sumter County  ,765000,225000.0,360.0,875000.0,1
2022,1,1,1,2,1,1,OH,Summit County  ,145000,53000.0,360.0,155000.0,1
2022,1,1,1,2,1,1,FL,Broward County  ,375000,102000.0,360.0,395000.0,1
2022,1,1,1,2,1,1,CO,Jefferson County  ,1035000,469000.0,360.0,1145000.0,1
2022,1,1,1,2,1,1,OH,Cuyahoga County  ,175000,65000.0,360.0,185000.0,1
2022,1,1,1,2,1,1,MD,Baltimore city  ,795000,295000.0,360.0,995000.0,1
2022,1,1,1,2,1,1,GA,Cobb County  ,885000,381000.0,360.0,1105000.0,1
2022,1,1,1,2,1,1,IN,Johnson County  ,1215000,335000.0,360.0,1515000.0,1
2022,1,1,1,2,1,1,CA,San Diego County ,875000,467000.0,360.0,1155000.0,1
2022,1,1,1,2,1,1,TN,Williamson County  ,3005000,1138000.0,360.0,4075000.0,1
2022,1,1,1,2,1,1,CA,Santa Clara County ,1005000,424000.0,360.0,1125000.0,1
2022,1,1,1,2,1,1,PA,Bucks County  ,625000,139000.0,360.0,785000.0,1
2022,1,1,1,2,1,1,HI,Honolulu County  ,1385000,505000.0,360.0,1725000.0,1
2022,1,1,1,2,1,1,CA,San Bernardino County ,1035000,220000.0,360.0,1215000.0,1
2022,1,1,1,2,1,1,NJ,Cumberland County  ,155000,52000.0,360.0,165000.0,1
2022,1,1,1,2,1,1,FL,Pinellas County  ,1145000,574000.0,360.0,1435000.0,1
2022,1,1,1,2,1,1,FL,Broward County  ,215000,61000.0,360.0,325000.0,1
2022,1,1,1,2,1,1,CA,Orange County  ,1135000,275000.0,360.0,1515000.0,1
2022,1,1,1,2,1,1,FL,Manatee County  ,775000,300000.0,360.0,965000.0,1
2022,1,1,1,2,1,1,FL,Hillsborough County  ,245000,49000.0,360.0,275000.0,1
2022,1,1,1,2,1,2,MT,Lake County  ,1195000,263000.0,360.0,1495000.0,1
2022,1,1,1,2,1,1,FL,Lake County  ,245000,62000.0,360.0,255000.0,1
2022,1,1,1,2,1,1,NV,Clark County  ,1405000,485000.0,360.0,1755000.0,1
2022,1,1,1,2,1,1,FL,Charlotte County  ,205000,177000.0,360.0,215000.0,1
2022,1,1,1,2,1,1,FL,Orange County  ,225000,45000.0,360.0,245000.0,1
2022,1,1,1,2,1,1,CA,Riverside County  ,225000,87000.0,360.0,405000.0,1
2022,1,1,1,2,1,1,CA,Los Angeles County ,1305000,338000.0,360.0,1625000.0,1
2022,1,1,1,2,1,1,CO,Arapahoe County  ,1495000,463000.0,360.0,2865000.0,1
2022,1,1,1,2,1,1,VA,Prince William County ,385000,72000.0,360.0,415000.0,1
2022,1,1,1,2,1,1,CA,Orange County  ,725000,162000.0,360.0,905000.0,1
2022,1,1,1,2,1,2,MN,Dakota County  ,255000,85000.0,360.0,325000.0,1
2022,1,1,1,2,1,1,FL,Hernando County  ,245000,79000.0,360.0,255000.0,1
2022,1,1,1,2,1,1,FL,Lee County  ,265000,49000.0,360.0,275000.0,1
2022,1,1,1,2,1,1,NV,Clark County  ,1755000,471000.0,360.0,2195000.0,1
2022,1,1,1,2,1,1,WA,Pierce County  ,1655000,520000.0,360.0,1955000.0,1
2022,1,1,1,2,1,1,CA,San Bernardino County ,205000,77000.0,360.0,215000.0,1
2022,1,1,1,2,1,1,FL,Palm Beach County ,705000,191000.0,360.0,875000.0,1
2022,1,1,1,2,1,2,WA,Pierce County  ,1265000,756000.0,360.0,1685000.0,1
2022,1,1,1,2,1,1,FL,Seminole County  ,225000,96000.0,360.0,235000.0,1
2022,1,1,1,2,1,1,FL,Pasco County  ,235000,114000.0,360.0,245000.0,1
2022,1,1,1,2,1,1,OH,Butler County  ,215000,85000.0,360.0,265000.0,1
2022,1,1,1,2,1,1,FL,Pasco County  ,215000,42000.0,360.0,255000.0,1
2022,1,1,1,2,1,1,NJ,Middlesex County  ,755000,290000.0,360.0,955000.0,1
2022,1,1,1,2,1,1,NE,Lancaster County  ,145000,39000.0,360.0,155000.0,1
2022,1,1,1,2,1,1,OH,Jackson County  ,135000,82000.0,360.0,155000.0,1
2022,1,1,1,2,1,1,CA,Contra Costa County ,1755000,494000.0,360.0,2195000.0,1
2022,1,1,1,2,1,1,NJ,Monmouth County  ,225000,64000.0,360.0,255000.0,1
2022,1,1,1,2,1,1,WA,King County  ,1645000,439000.0,360.0,2055000.0,1
2022,1,1,1,2,1,1,NJ,Middlesex County  ,215000,83000.0,360.0,275000.0,1
2022,1,1,1,2,1,2,FL,Broward County  ,665000,320000.0,360.0,835000.0,1
2022,1,1,1,2,1,1,TX,Parker County  ,165000,68000.0,360.0,325000.0,1
2022,1,1,1,2,1,1,OH,Hamilton County  ,195000,113000.0,360.0,245000.0,3
2022,1,1,1,2,1,1,MT,Silver Bow County ,75000,37000.0,360.0,365000.0,1
2022,1,1,1,2,1,1,FL,Broward County  ,155000,80000.0,360.0,235000.0,1
2022,1,1,1,2,1,1,SC,Abbeville County  ,145000,38000.0,360.0,335000.0,1
2022,1,1,1,2,1,1,OH,Jackson County  ,145000,53000.0,360.0,155000.0,1
2022,1,1,1,2,1,1,OH,Miami County  ,125000,61000.0,360.0,155000.0,1
2022,1,1,1,2,1,2,MT,Park County  ,725000,428000.0,360.0,905000.0,1
2022,1,1,1,2,1,1,CA,San Bernardino County ,255000,50000.0,360.0,315000.0,1
2022,1,1,1,2,1,1,SC,Anderson County  ,95000,32000.0,360.0,95000.0,1
2022,1,1,1,2,1,1,WA,Kitsap County  ,405000,100000.0,360.0,455000.0,1
2022,1,1,1,2,1,1,OH,Warren County  ,125000,42000.0,360.0,245000.0,1
2022,1,1,1,2,1,1,LA,Livingston Parish  ,165000,51000.0,360.0,175000.0,1
2022,1,1,1,2,1,1,GA,Clayton County  ,165000,57000.0,360.0,175000.0,1
2022,1,1,1,2,1,1,CA,Madera County  ,205000,191000.0,360.0,425000.0,1
2022,1,1,1,2,1,1,CA,San Bernardino County ,165000,102000.0,360.0,585000.0,1
2022,1,1,1,2,1,1,GA,Fulton County  ,1055000,306000.0,360.0,1315000.0,1
2022,1,1,1,2,1,1,NJ,Union County  ,325000,102000.0,360.0,375000.0,1
2022,1,1,1,2,1,1,FL,St. Johns County ,1185000,313000.0,360.0,1395000.0,1
2022,1,1,1,2,1,1,OK,Wagoner County  ,235000,67000.0,360.0,235000.0,1
2022,1,1,1,2,1,1,OK,Tulsa County  ,125000,33000.0,360.0,135000.0,1
2022,1,1,1,2,1,1,UT,Washington County  ,995000,0.0,360.0,1405000.0,1
2022,1,1,1,2,1,1,UT,Salt Lake County ,715000,0.0,360.0,935000.0,1
2022,1,1,1,2,1,1,CA,Riverside County  ,435000,105000.0,360.0,455000.0,1
2022,1,1,1,2,1,1,CA,San Bernardino County ,405000,276000.0,360.0,425000.0,1
2022,1,1,1,2,1,2,CA,San Bernardino County ,205000,51000.0,360.0,265000.0,1
2022,1,1,1,2,1,1,CO,Adams County  ,685000,129000.0,360.0,775000.0,1
2022,1,1,1,2,1,1,CO,Adams County  ,145000,30000.0,360.0,285000.0,1
2022,1,1,1,2,1,1,TX,Montgomery County  ,255000,76000.0,360.0,355000.0,1
2022,1,1,1,2,1,2,GA,Fannin County  ,335000,206000.0,360.0,375000.0,1
2022,1,1,1,2,1,1,CA,Orange County  ,1115000,306000.0,360.0,1315000.0,1
2022,1,1,1,2,1,1,CA,Los Angeles County ,1215000,217000.0,360.0,1435000.0,1
2022,1,1,1,2,1,1,CA,San Diego County ,1225000,217000.0,360.0,1445000.0,1
2022,1,1,1,2,1,2,AL,Mobile County  ,335000,366000.0,360.0,425000.0,1
2022,1,1,1,2,1,2,FL,Walton County  ,685000,0.0,360.0,875000.0,1
2022,1,1,1,2,1,2,AL,Tallapoosa County  ,215000,162000.0,360.0,275000.0,1
2022,1,1,1,2,1,2,AL,Baldwin County  ,1175000,604000.0,360.0,1465000.0,1
2022,1,1,1,2,1,1,AL,Baldwin County  ,455000,153000.0,360.0,475000.0,1
2022,1,1,1,2,1,1,AL,Elmore County  ,185000,79000.0,360.0,205000.0,1
2022,1,1,1,2,1,1,CA,Los Angeles County ,915000,181000.0,360.0,1425000.0,1
2022,1,1,1,2,1,1,CA,Orange County  ,585000,0.0,360.0,945000.0,1
2022,1,1,1,2,1,1,CA,San Bernardino County ,1215000,564000.0,360.0,1625000.0,1
2022,1,1,1,2,1,1,CA,Santa Clara County ,1265000,241000.0,360.0,1535000.0,1
2022,1,1,1,2,1,1,CA,Contra Costa County ,1045000,395000.0,360.0,1305000.0,1
2022,1,1,1,2,1,1,OR,Clackamas County  ,945000,660000.0,360.0,1185000.0,1
2022,1,1,1,2,1,1,IN,Tippecanoe County  ,235000,70000.0,360.0,245000.0,1
2022,1,1,1,2,1,1,IN,Marion County  ,275000,87000.0,360.0,305000.0,1
2022,1,1,1,2,1,1,IN,Tippecanoe County  ,105000,79000.0,180.0,245000.0,1
2022,1,1,1,2,1,1,TN,Knox County  ,665000,0.0,360.0,835000.0,1
2022,1,1,1,2,1,2,NC,Haywood County  ,945000,0.0,360.0,1225000.0,1
2022,1,1,1,2,1,1,AZ,Pima County  ,625000,350000.0,360.0,655000.0,1
2022,1,1,1,2,1,1,AZ,Santa Cruz County ,565000,203000.0,360.0,705000.0,1
2022,1,1,1,2,1,1,IN,Tippecanoe County  ,195000,46000.0,360.0,205000.0,1
2022,1,1,1,2,1,1,IN,Carroll County  ,215000,40000.0,360.0,255000.0,1
2022,1,1,1,2,1,1,IN,Benton County  ,125000,53000.0,360.0,165000.0,1
2022,1,1,1,2,1,1,IN,Hendricks County  ,215000,68000.0,360.0,225000.0,1
2022,1,1,1,2,1,1,IN,White County  ,245000,70000.0,360.0,275000.0,1
2022,1,1,1,2,1,1,IN,Jasper County  ,155000,32000.0,360.0,165000.0,1
2022,1,1,1,2,1,1,IN,Tippecanoe County  ,265000,63000.0,360.0,295000.0,1
2022,1,1,1,2,1,1,AZ,Pima County  ,135000,83000.0,360.0,175000.0,1
2022,1,1,1,2,1,1,AZ,Pima County  ,195000,39000.0,360.0,195000.0,1
2022,1,1,1,2,1,1,NJ,Gloucester County  ,305000,88000.0,360.0,395000.0,1
2022,1,1,1,2,1,1,PA,Philadelphia County  ,265000,45000.0,360.0,275000.0,1
2022,1,1,1,2,1,1,OR,Multnomah County  ,305000,99000.0,360.0,325000.0,1
2022,1,1,1,2,1,1,FL,Broward County  ,235000,150000.0,360.0,365000.0,1
2022,1,1,1,2,1,1,LA,St. Tammany Parish ,765000,520000.0,360.0,955000.0,1
2022,1,1,1,2,1,2,LA,Orleans Parish  ,245000,141000.0,360.0,415000.0,1
2022,1,1,1,2,1,2,TN,Sevier County  ,825000,618000.0,360.0,1105000.0,1
2022,1,1,1,2,1,1,CO,Denver County  ,565000,105000.0,360.0,715000.0,1
2022,1,1,1,2,1,1,CO,Denver County  ,475000,0.0,360.0,505000.0,1
2022,1,1,1,2,1,1,CO,Denver County  ,375000,238000.0,360.0,465000.0,1
2022,1,1,1,2,1,1,CO,Douglas County  ,675000,91000.0,360.0,845000.0,1
2022,1,1,1,2,1,1,TX,Fayette County  ,235000,131000.0,360.0,255000.0,1
2022,1,1,1,2,1,1,PA,Montgomery County  ,175000,82000.0,360.0,255000.0,1
2022,1,1,1,2,1,1,TX,Dallas County  ,1085000,438000.0,360.0,1355000.0,1
2022,1,1,1,2,1,1,TX,Collin County  ,925000,345000.0,360.0,1155000.0,1
2022,1,1,1,2,1,1,NJ,Hunterdon County  ,315000,75000.0,360.0,365000.0,1
2022,1,1,1,2,1,2,AZ,Maricopa County  ,935000,612000.0,360.0,1255000.0,1
2022,1,1,1,2,1,1,OR,Marion County  ,365000,120000.0,360.0,455000.0,1
2022,1,1,1,2,1,1,VA,Richmond city  ,375000,151000.0,360.0,405000.0,1
2022,1,1,1,2,1,1,MS,Rankin County  ,365000,93000.0,360.0,385000.0,1
2022,1,1,1,2,1,1,TX,Guadalupe County  ,285000,93000.0,360.0,305000.0,1
2022,1,1,1,2,1,1,TX,Travis County  ,475000,101000.0,360.0,595000.0,1
2022,1,1,1,2,1,2,TX,Parker County  ,395000,86000.0,360.0,495000.0,1
2022,1,1,1,2,1,1,TX,Bexar County  ,345000,74000.0,360.0,375000.0,1
2022,1,1,1,2,1,1,TX,Bexar County  ,435000,92000.0,360.0,485000.0,1
2022,1,1,1,2,1,1,TX,Collin County  ,115000,58000.0,360.0,205000.0,1
2022,1,1,1,2,1,1,TX,Kendall County  ,415000,85000.0,360.0,435000.0,1
2022,1,1,1,2,1,1,TX,Bexar County  ,255000,75000.0,360.0,265000.0,1
2022,1,1,1,2,1,1,TX,Bexar County  ,285000,88000.0,360.0,305000.0,1
2022,1,1,1,2,1,1,TX,Bexar County  ,415000,199000.0,360.0,435000.0,1
2022,1,1,1,2,1,1,TX,Bexar County  ,585000,373000.0,180.0,625000.0,1
2022,1,1,1,2,1,1,TX,Kendall County  ,365000,108000.0,360.0,375000.0,1
2022,1,1,1,2,1,1,DE,New Castle County ,315000,53000.0,360.0,365000.0,1
2022,1,1,1,2,1,1,DE,New Castle County ,275000,43000.0,360.0,325000.0,1
2022,1,1,1,2,1,1,TX,Travis County  ,465000,197000.0,360.0,585000.0,1
2022,1,1,1,2,1,1,TX,Travis County  ,625000,921000.0,360.0,665000.0,1
2022,1,1,1,2,1,2,TX,Guadalupe County  ,715000,240000.0,360.0,905000.0,1
2022,1,1,1,2,1,3,OK,Rogers County  ,175000,0.0,360.0,225000.0,1
2022,1,1,1,2,1,1,OK,Tulsa County  ,195000,45000.0,360.0,215000.0,1
2022,1,1,1,2,1,1,TX,Wilson County  ,155000,72000.0,360.0,175000.0,1
2022,1,1,1,2,1,1,PA,Philadelphia County  ,275000,49000.0,360.0,345000.0,1
2022,1,1,1,2,1,1,CA,Los Angeles County ,975000,308000.0,360.0,1085000.0,1
2022,1,1,1,2,1,1,VA,Prince William County ,445000,81000.0,360.0,525000.0,1
2022,1,1,1,2,1,1,VA,Prince William County ,405000,75000.0,360.0,635000.0,1
2022,1,1,1,2,1,1,VA,Prince William County ,235000,86000.0,360.0,275000.0,1
2022,1,1,1,2,1,1,VA,Prince William County ,365000,89000.0,360.0,385000.0,1
2022,1,1,1,2,1,1,VA,Prince William County ,395000,89000.0,360.0,445000.0,1
2022,1,1,1,2,1,2,CO,Eagle County  ,1565000,0.0,360.0,1965000.0,1
2022,1,1,1,2,1,1,CO,Jefferson County  ,875000,219000.0,360.0,1095000.0,2
2022,1,1,1,2,1,1,IN,Marion County  ,215000,52000.0,360.0,235000.0,1
2022,1,1,1,2,1,1,IN,Hendricks County  ,245000,55000.0,360.0,255000.0,1
2022,1,1,1,2,1,1,IN,Fountain County  ,235000,65000.0,360.0,295000.0,1
2022,1,1,1,2,1,1,IN,Hendricks County  ,195000,50000.0,360.0,225000.0,1
2022,1,1,1,2,1,1,TX,Williamson County  ,515000,150000.0,360.0,545000.0,1
2022,1,1,1,2,1,1,TX,Bexar County  ,155000,51000.0,360.0,175000.0,1
2022,1,1,1,2,1,1,NJ,Burlington County  ,385000,122000.0,360.0,435000.0,1
2022,1,1,1,2,1,2,NJ,Ocean County  ,975000,600000.0,360.0,1305000.0,1
2022,1,1,1,2,1,1,MA,Plymouth County  ,1795000,600000.0,360.0,2245000.0,1
2022,1,1,1,2,1,2,CA,Riverside County  ,795000,496000.0,360.0,1105000.0,1
2022,1,1,1,2,1,2,FL,Manatee County  ,765000,1010000.0,360.0,955000.0,1
2022,1,1,1,2,1,1,WI,Waukesha County  ,685000,200000.0,360.0,915000.0,1
2022,1,1,1,2,1,1,MI,Charlevoix County  ,295000,139000.0,360.0,305000.0,1
2022,1,1,1,2,1,1,NJ,Burlington County  ,225000,46000.0,360.0,285000.0,1
2022,1,1,1,2,1,1,MI,Wayne County  ,155000,79000.0,360.0,205000.0,1
2022,1,1,1,2,1,1,KS,Johnson County  ,855000,342000.0,360.0,1075000.0,1
2022,1,1,1,2,1,1,KS,Johnson County  ,475000,134000.0,360.0,605000.0,1
2022,1,1,1,2,1,1,KS,Johnson County  ,725000,283000.0,360.0,855000.0,1
2022,1,1,1,2,1,1,KS,Johnson County  ,165000,167000.0,360.0,235000.0,1
2022,1,1,1,2,1,1,KS,Johnson County  ,1115000,551000.0,360.0,1405000.0,1
2022,1,1,1,2,1,1,TX,Williamson County  ,465000,114000.0,360.0,625000.0,1
2022,1,1,1,2,1,1,MI,Wayne County  ,165000,39000.0,360.0,175000.0,1
2022,1,1,1,2,1,1,MI,Wayne County  ,125000,55000.0,360.0,155000.0,1
2022,1,1,1,2,1,1,CA,Shasta County  ,1315000,735000.0,360.0,1655000.0,1
2022,1,1,1,2,1,1,IN,Elkhart County  ,125000,79000.0,360.0,135000.0,1
2022,1,1,1,2,1,1,CT,Windham County  ,255000,88000.0,360.0,285000.0,1
2022,1,1,1,2,1,1,MA,Hampden County  ,335000,133000.0,360.0,395000.0,1
2022,1,1,1,2,1,1,CT,Hartford County  ,225000,69000.0,360.0,255000.0,1
2022,1,1,1,2,1,1,CT,Hartford County  ,175000,83000.0,360.0,185000.0,1
2022,1,1,1,2,1,1,CT,New Haven County ,105000,43000.0,360.0,115000.0,1
2022,1,1,1,2,1,1,RI,Providence County  ,295000,52000.0,360.0,295000.0,1
2022,1,1,1,2,1,1,FL,Duval County  ,305000,134000.0,360.0,375000.0,1
2022,1,1,1,2,1,1,TX,Dallas County  ,365000,61000.0,360.0,385000.0,1
2022,1,1,1,2,1,1,FL,Broward County  ,295000,102000.0,360.0,315000.0,1
2022,1,1,1,2,1,1,FL,Palm Beach County ,175000,52000.0,360.0,305000.0,1
2022,1,1,1,2,1,1,FL,Palm Beach County ,245000,58000.0,360.0,265000.0,1
2022,1,1,1,2,1,1,FL,Broward County  ,375000,90000.0,360.0,385000.0,1
2022,1,1,1,2,1,1,MI,Wayne County  ,155000,40000.0,360.0,155000.0,1
2022,1,1,1,2,1,1,MI,Roscommon County  ,65000,101000.0,360.0,75000.0,1
2022,1,1,1,2,1,1,MI,Wayne County  ,155000,46000.0,360.0,165000.0,1
2022,1,1,1,2,1,1,MI,Wayne County  ,135000,81000.0,360.0,165000.0,1
2022,1,1,1,2,1,1,MI,Wayne County  ,95000,39000.0,360.0,105000.0,1
2022,1,1,1,2,1,1,MI,Wayne County  ,145000,65000.0,360.0,155000.0,1
2022,1,1,1,2,1,1,MI,Wayne County  ,145000,48000.0,360.0,155000.0,1
2022,1,1,1,2,1,1,AZ,Maricopa County  ,1445000,312000.0,360.0,1705000.0,1
2022,1,1,1,2,1,2,CA,Riverside County  ,905000,334000.0,360.0,1135000.0,1
2022,1,1,1,2,1,1,CA,San Francisco County ,1725000,425000.0,360.0,2155000.0,1
2022,1,1,1,2,1,1,TX,Travis County  ,1565000,456000.0,360.0,1955000.0,1
2022,1,1,1,2,1,1,AZ,Mohave County  ,225000,47000.0,360.0,425000.0,1
2022,1,1,1,2,1,1,NM,Bernalillo County  ,225000,45000.0,360.0,235000.0,1
2022,1,1,1,2,1,1,AZ,Coconino County  ,555000,167000.0,360.0,745000.0,1
2022,1,1,1,2,1,1,AZ,Maricopa County  ,615000,138000.0,360.0,645000.0,1
2022,1,1,1,2,1,1,AZ,Maricopa County  ,485000,303000.0,360.0,835000.0,1
2022,1,1,1,2,1,1,AZ,Pima County  ,425000,128000.0,360.0,455000.0,1
2022,1,1,1,2,1,2,AZ,Maricopa County  ,245000,57000.0,360.0,275000.0,1
2022,1,1,1,2,1,1,NM,Bernalillo County  ,225000,145000.0,360.0,275000.0,1
2022,1,1,1,2,1,1,AZ,Mohave County  ,245000,61000.0,360.0,255000.0,1
2022,1,1,1,2,1,1,AZ,Maricopa County  ,1005000,227000.0,360.0,1505000.0,1
2022,1,1,1,2,1,1,NC,Cumberland County  ,195000,122000.0,360.0,225000.0,1
2022,1,1,1,2,1,1,AZ,Mohave County  ,205000,134000.0,360.0,355000.0,1
2022,1,1,1,2,1,1,AZ,Mohave County  ,175000,41000.0,360.0,185000.0,1
2022,1,1,1,2,1,1,MI,Eaton County  ,225000,61000.0,360.0,295000.0,1
2022,1,1,1,2,1,1,CO,El Paso County ,235000,63000.0,360.0,245000.0,1
2022,1,1,1,2,1,1,AZ,Maricopa County  ,235000,58000.0,360.0,325000.0,1
2022,1,1,1,2,1,1,CO,El Paso County ,255000,51000.0,360.0,1325000.0,1
2022,1,1,1,2,1,1,CO,El Paso County ,465000,139000.0,360.0,515000.0,1
2022,1,1,1,2,1,1,TX,Washington County  ,315000,122000.0,360.0,365000.0,1
2022,1,1,1,2,1,1,CO,Elbert County  ,355000,63000.0,360.0,595000.0,1
2022,1,1,1,2,1,1,CO,El Paso County ,205000,50000.0,360.0,255000.0,1
2022,1,1,1,2,1,1,DE,New Castle County ,285000,72000.0,360.0,295000.0,1
2022,1,1,1,2,1,1,DE,New Castle County ,185000,69000.0,360.0,195000.0,1
2022,1,1,1,2,1,1,PA,Chester County  ,305000,89000.0,360.0,365000.0,1
2022,1,1,1,2,1,1,DE,New Castle County ,235000,62000.0,360.0,245000.0,1
2022,1,1,1,2,1,1,NJ,Cumberland County  ,195000,44000.0,360.0,205000.0,1
2022,1,1,1,2,1,1,NJ,Salem County  ,215000,56000.0,360.0,225000.0,1
2022,1,1,1,2,1,1,SC,Greenville County  ,1185000,0.0,360.0,1485000.0,1
2022,1,1,1,2,1,1,SC,Greenville County  ,995000,342000.0,360.0,1305000.0,1
2022,1,1,1,2,1,1,NJ,Salem County  ,155000,55000.0,360.0,175000.0,1
2022,1,1,1,2,1,1,NJ,Salem County  ,175000,64000.0,360.0,185000.0,1
2022,1,1,1,2,1,1,GA,DeKalb County  ,335000,66000.0,360.0,365000.0,1
2022,1,1,1,2,1,1,FL,Lee County  ,2025000,386000.0,360.0,2595000.0,1
2022,1,1,1,2,1,1,FL,Broward County  ,275000,112000.0,360.0,365000.0,1
2022,1,1,1,2,1,1,CO,El Paso County ,225000,65000.0,360.0,515000.0,1
2022,1,1,1,2,1,1,MI,Ingham County  ,65000,22000.0,360.0,75000.0,1
2022,1,1,1,2,1,1,MI,Ingham County  ,135000,70000.0,360.0,145000.0,1
2022,1,1,1,2,1,1,MN,Hennepin County  ,235000,65000.0,360.0,285000.0,1
2022,1,1,1,2,1,1,MN,Anoka County  ,275000,106000.0,360.0,365000.0,1
2022,1,1,1,2,1,1,MN,Ramsey County  ,275000,123000.0,360.0,305000.0,1
2022,1,1,1,2,1,1,FL,Seminole County  ,245000,92000.0,360.0,305000.0,1
2022,1,1,1,2,1,1,MN,Sibley County  ,65000,69000.0,360.0,85000.0,1
2022,1,1,1,2,1,1,CA,San Mateo County ,395000,155000.0,360.0,415000.0,1
2022,1,1,1,2,1,1,MD,Montgomery County  ,955000,285000.0,360.0,1195000.0,1
2022,1,1,1,2,1,1,VA,Richmond city  ,195000,40000.0,360.0,205000.0,1
2022,1,1,1,2,1,1,MD,Prince George  ,285000,66000.0,360.0,295000.0,1
2022,1,1,1,2,1,1,MD,Montgomery County  ,365000,95000.0,360.0,385000.0,1
2022,1,1,1,2,1,1,MD,Frederick County  ,325000,71000.0,360.0,405000.0,1
2022,1,1,1,2,1,1,MD,Prince George  ,485000,83000.0,360.0,505000.0,1
2022,1,1,1,2,1,1,VA,Chesterfield County  ,265000,44000.0,360.0,285000.0,1
2022,1,1,1,2,1,1,VA,Chesterfield County  ,145000,66000.0,360.0,555000.0,1
2022,1,1,1,2,1,1,MD,Prince George  ,105000,54000.0,360.0,115000.0,1
2022,1,1,1,2,1,1,DC,District of Columbia ,385000,134000.0,360.0,415000.0,1
2022,1,1,1,2,1,1,VA,Chesterfield County  ,195000,69000.0,360.0,305000.0,1
